Date,TimeOfDay,AdSpend,Conversions,Revenue,ServiceType,Channel,CustomerType
2024-09-03 00:00:00,Morning,35.6,0,68.32,Premium,Referral,New
2024-05-13 00:00:00,Afternoon,21.11,2,92.35,Luxury,Website,Returning
2024-10-07 00:00:00,Afternoon,15.53,0,103.3,Luxury,Google Ads,New
2024-03-29 00:00:00,Afternoon,19.09,2,252.57,Premium,Google Ads,New
2024-08-11 00:00:00,Morning,49.36,0,120.99,Premium,Website,New
2024-03-10 00:00:00,Night,38.39,3,250.25,Basic,Referral,Returning
2024-09-14 00:00:00,Morning,18.86,6,188.52,Premium,Instagram,Returning
2024-06-19 00:00:00,Night,31.95,3,203.62,Basic,Google Ads,New
2024-10-02 00:00:00,Afternoon,49.96,0,181.88,Premium,Google Ads,Returning
2024-02-25 00:00:00,Morning,12.58,3,67.97,Luxury,Instagram,New
2024-12-28 00:00:00,Morning,0.15,1,269.06,Premium,Walk-in,Returning
2024-05-19 00:00:00,Afternoon,13.7,2,137.59,Luxury,Referral,Returning
2024-02-01 00:00:00,Night,1.51,1,113.64,Basic,Website,New
2024-06-19 00:00:00,Morning,7.26,2,144.45,Premium,Walk-in,Returning
2024-09-30 00:00:00,Evening,37.99,1,280.33,Luxury,Referral,Returning
2024-03-29 00:00:00,Night,8.01,2,215.62,Basic,Referral,New
2024-12-23 00:00:00,Evening,43.61,2,166.42,Basic,Referral,Returning
2024-11-23 00:00:00,Night,38.17,3,220.03,Luxury,Website,Returning
2024-09-19 00:00:00,Evening,20.37,2,265.49,Premium,Referral,Returning
2024-10-25 00:00:00,Afternoon,47.81,2,227.45,Premium,Referral,New
2024-08-25 00:00:00,Night,4.95,1,196.32,Luxury,Walk-in,New
2024-05-18 00:00:00,Night,28.19,3,64.36,Basic,Website,Returning
2024-09-06 00:00:00,Evening,9.12,3,257.27,Basic,Website,Returning
2024-05-11 00:00:00,Morning,24.99,1,127.88,Luxury,Website,New
2024-04-18 00:00:00,Evening,7.95,2,24.38,Luxury,Walk-in,New
2024-08-09 00:00:00,Afternoon,38.62,2,287.89,Luxury,Website,New
2024-11-20 00:00:00,Night,44.07,1,213.26,Premium,Walk-in,New
2024-10-28 00:00:00,Night,3.91,0,152.54,Luxury,Google Ads,New
2024-12-09 00:00:00,Night,24.39,3,217.62,Luxury,Instagram,New
2024-03-09 00:00:00,Afternoon,20.05,3,148.59,Luxury,Walk-in,Returning
2024-11-07 00:00:00,Evening,31.84,4,118.31,Luxury,Website,New
2024-09-21 00:00:00,Evening,25.93,0,66.5,Premium,Website,Returning
2024-02-22 00:00:00,Afternoon,20.25,0,256.34,Basic,Walk-in,Returning
2024-03-07 00:00:00,Morning,31.54,4,32.44,Luxury,Website,New
2024-10-13 00:00:00,Evening,6,2,81.45,Premium,Instagram,Returning
2024-02-12 00:00:00,Afternoon,19.95,1,192.24,Premium,Referral,New
2024-05-03 00:00:00,Night,12.02,4,127.68,Premium,Instagram,Returning
2024-10-24 00:00:00,Night,39.94,2,83.29,Basic,Instagram,Returning
2024-05-24 00:00:00,Afternoon,32.35,3,119.19,Premium,Walk-in,New
2024-02-18 00:00:00,Evening,26.43,0,110.58,Luxury,Walk-in,Returning
2024-09-18 00:00:00,Night,42.18,2,254.63,Premium,Instagram,New
2024-02-17 00:00:00,Morning,19.22,5,217.29,Basic,Walk-in,New
2024-07-17 00:00:00,Morning,28.31,2,190.44,Basic,Google Ads,Returning
2024-07-30 00:00:00,Morning,11.23,2,65.71,Basic,Google Ads,Returning
2024-11-26 00:00:00,Afternoon,29.03,5,159.86,Basic,Website,New
2024-11-13 00:00:00,Evening,8.47,0,256.81,Premium,Instagram,New
2024-01-21 00:00:00,Afternoon,5.84,4,36.2,Luxury,Website,New
2024-06-04 00:00:00,Morning,33.93,3,224.58,Premium,Google Ads,New
2024-07-23 00:00:00,Afternoon,16.72,4,104.06,Luxury,Referral,Returning
2024-10-16 00:00:00,Afternoon,26.69,1,27.85,Luxury,Google Ads,New
2024-11-01 00:00:00,Morning,15.73,2,14.14,Premium,Referral,Returning
2024-12-18 00:00:00,Night,35.38,2,124.93,Premium,Google Ads,New
2024-10-11 00:00:00,Morning,23.3,3,100.51,Premium,Google Ads,Returning
2024-08-06 00:00:00,Evening,13.05,2,50.37,Luxury,Walk-in,Returning
2024-11-16 00:00:00,Morning,49.9,4,97.49,Luxury,Instagram,Returning
2024-07-22 00:00:00,Morning,36.66,5,35.13,Premium,Instagram,Returning
2024-08-24 00:00:00,Morning,21.42,1,114.43,Luxury,Google Ads,New
2024-11-11 00:00:00,Afternoon,18.34,2,141.86,Luxury,Referral,Returning
2024-11-19 00:00:00,Evening,40.7,3,217.98,Luxury,Instagram,Returning
2024-02-06 00:00:00,Afternoon,27.43,2,74.03,Basic,Google Ads,New
2024-02-19 00:00:00,Morning,7.29,3,128.54,Premium,Website,Returning
2024-04-24 00:00:00,Afternoon,17.43,4,105.41,Premium,Referral,New
2024-03-04 00:00:00,Evening,49.62,4,290.27,Luxury,Google Ads,New
2024-02-18 00:00:00,Morning,31.44,2,141.19,Premium,Instagram,Returning
2024-10-14 00:00:00,Evening,48.1,1,101.67,Basic,Referral,New
2024-05-15 00:00:00,Morning,39.1,2,173.22,Premium,Referral,New
2024-01-31 00:00:00,Morning,0.46,0,180.12,Premium,Instagram,New
2024-06-12 00:00:00,Evening,29.94,2,74.68,Premium,Referral,New
2024-10-26 00:00:00,Night,35.09,5,282.04,Basic,Walk-in,Returning
2024-06-27 00:00:00,Afternoon,28.76,0,291.44,Luxury,Google Ads,Returning
2024-04-06 00:00:00,Evening,14.15,0,220.98,Luxury,Website,Returning
2024-11-24 00:00:00,Afternoon,36.34,1,202.91,Luxury,Walk-in,Returning
2024-02-07 00:00:00,Night,24.81,1,91.48,Luxury,Google Ads,New
2024-11-14 00:00:00,Night,43.61,0,103.01,Premium,Website,Returning
2024-02-28 00:00:00,Night,26.89,3,117.11,Premium,Website,Returning
2024-12-03 00:00:00,Evening,48.92,2,103.22,Luxury,Referral,Returning
2024-08-08 00:00:00,Afternoon,25.43,0,128.35,Premium,Website,New
2024-06-10 00:00:00,Afternoon,15.96,2,248.21,Premium,Website,Returning
2024-07-11 00:00:00,Night,13.11,0,42.32,Luxury,Website,Returning
2024-03-03 00:00:00,Afternoon,33.59,2,52.46,Premium,Referral,Returning
2024-10-21 00:00:00,Evening,34.71,3,58.25,Premium,Instagram,New
2024-08-11 00:00:00,Morning,42.7,2,184.17,Luxury,Instagram,Returning
2024-07-06 00:00:00,Evening,23.96,1,258.56,Basic,Google Ads,New
2024-10-30 00:00:00,Evening,48.7,1,253.74,Basic,Referral,Returning
2024-07-26 00:00:00,Evening,38.73,0,236.06,Premium,Walk-in,New
2024-12-14 00:00:00,Afternoon,40.66,1,21.04,Premium,Instagram,Returning
2024-02-25 00:00:00,Morning,12.63,3,256.86,Luxury,Walk-in,New
2024-04-25 00:00:00,Night,24.42,0,208.65,Basic,Google Ads,Returning
2024-02-09 00:00:00,Morning,27.01,3,91.99,Luxury,Instagram,New
2024-08-27 00:00:00,Evening,6.32,0,25.83,Basic,Walk-in,Returning
2024-12-03 00:00:00,Afternoon,32.9,2,139.71,Luxury,Referral,Returning
2024-12-27 00:00:00,Evening,21.25,4,237.78,Premium,Walk-in,New
2024-03-18 00:00:00,Night,21.5,4,51.13,Basic,Website,Returning
2024-09-25 00:00:00,Night,44.78,2,289.45,Premium,Walk-in,Returning
2024-04-25 00:00:00,Morning,45.52,2,246.46,Premium,Instagram,Returning
2024-10-19 00:00:00,Night,37.08,0,258.18,Luxury,Instagram,Returning
2024-05-18 00:00:00,Night,32.65,3,196.81,Premium,Google Ads,Returning
2024-02-09 00:00:00,Morning,36.29,5,136.55,Basic,Walk-in,Returning
2024-04-06 00:00:00,Evening,17.85,0,100.8,Basic,Website,Returning
2024-04-23 00:00:00,Night,25.56,4,89.24,Basic,Website,New
2024-02-08 00:00:00,Morning,36.52,3,215.35,Luxury,Google Ads,New
2024-08-27 00:00:00,Morning,42.51,1,58.58,Premium,Website,Returning
2024-10-15 00:00:00,Evening,3.3,2,13.77,Basic,Referral,New
2024-12-20 00:00:00,Night,44.67,2,221.05,Basic,Google Ads,Returning
2024-05-07 00:00:00,Evening,34.96,3,130.99,Basic,Website,New
2024-07-08 00:00:00,Morning,37.82,5,205.21,Basic,Instagram,Returning
2024-08-11 00:00:00,Morning,1.99,1,47.79,Luxury,Instagram,Returning
2024-10-31 00:00:00,Evening,19.04,3,265.29,Luxury,Referral,New
2024-09-20 00:00:00,Afternoon,46.26,3,53.97,Luxury,Instagram,New
2024-10-04 00:00:00,Night,11.63,3,172.28,Luxury,Walk-in,New
2024-01-12 00:00:00,Evening,35.2,1,146.01,Luxury,Google Ads,Returning
2024-05-14 00:00:00,Evening,21.28,0,171.96,Basic,Walk-in,New
2024-07-23 00:00:00,Morning,23.91,2,112.83,Luxury,Website,New
2024-04-18 00:00:00,Afternoon,27.45,4,292.38,Luxury,Referral,New
2024-03-15 00:00:00,Night,1.31,2,245.74,Premium,Walk-in,New
2024-12-17 00:00:00,Night,38.54,1,138.05,Premium,Instagram,Returning
2024-04-24 00:00:00,Evening,27.76,1,109.79,Basic,Website,Returning
2024-06-12 00:00:00,Evening,5.74,1,48.96,Luxury,Website,New
2024-09-13 00:00:00,Evening,24.42,3,120.49,Premium,Walk-in,New
2024-08-11 00:00:00,Evening,9.85,1,124.4,Basic,Referral,New
2024-03-23 00:00:00,Evening,44.54,0,242.4,Basic,Walk-in,New
2024-04-30 00:00:00,Morning,13.75,2,117.55,Basic,Instagram,New
2024-12-30 00:00:00,Afternoon,11.48,0,152.04,Basic,Instagram,New
2024-05-18 00:00:00,Morning,7.54,2,42.14,Premium,Google Ads,Returning
2024-05-31 00:00:00,Night,33.21,3,279.52,Luxury,Walk-in,Returning
2024-07-01 00:00:00,Night,1.16,0,278.24,Premium,Walk-in,Returning
2024-05-10 00:00:00,Afternoon,40.43,1,195.01,Luxury,Walk-in,Returning
2024-06-16 00:00:00,Night,18.26,3,198.37,Luxury,Walk-in,New
2024-08-15 00:00:00,Evening,20.24,3,114.78,Premium,Google Ads,New
2024-12-26 00:00:00,Night,48.55,1,72.74,Premium,Walk-in,Returning
2024-01-10 00:00:00,Morning,18.74,3,204.74,Premium,Referral,New
2024-04-01 00:00:00,Night,24.37,1,207.59,Basic,Instagram,New
2024-04-14 00:00:00,Night,27.9,1,122.14,Basic,Google Ads,Returning
2024-11-26 00:00:00,Night,10.6,0,68.26,Premium,Google Ads,New
2024-07-09 00:00:00,Night,25.5,3,166.34,Premium,Walk-in,Returning
2024-03-04 00:00:00,Night,38.87,4,78.37,Basic,Referral,Returning
2024-05-22 00:00:00,Night,49.67,1,126.91,Premium,Instagram,Returning
2024-05-17 00:00:00,Evening,1.68,2,199.25,Premium,Walk-in,Returning
2024-04-11 00:00:00,Afternoon,3.34,2,122.05,Premium,Instagram,Returning
2024-10-22 00:00:00,Morning,47.85,3,89.99,Basic,Website,Returning
2024-05-08 00:00:00,Afternoon,27.97,1,55.98,Basic,Website,New
2024-08-24 00:00:00,Night,43.24,5,72.57,Basic,Walk-in,Returning
2024-12-20 00:00:00,Afternoon,34.47,1,266.4,Basic,Instagram,Returning
2024-04-14 00:00:00,Evening,39.14,5,122.74,Luxury,Instagram,Returning
2024-12-09 00:00:00,Afternoon,28.18,1,276.39,Premium,Walk-in,Returning
2024-03-03 00:00:00,Afternoon,25.66,0,167.13,Luxury,Walk-in,New
2024-03-05 00:00:00,Afternoon,31.96,0,246.3,Luxury,Instagram,Returning
2024-02-20 00:00:00,Evening,9.51,2,241.81,Premium,Walk-in,Returning
2024-01-15 00:00:00,Afternoon,29.91,4,233.84,Premium,Google Ads,Returning
2024-07-16 00:00:00,Afternoon,11.99,3,42.5,Basic,Instagram,New
2024-10-31 00:00:00,Morning,4.98,3,241.63,Premium,Website,New
2024-11-23 00:00:00,Afternoon,18.08,3,32.12,Basic,Google Ads,New
2024-02-26 00:00:00,Night,46.07,1,171.27,Luxury,Walk-in,Returning
2024-05-15 00:00:00,Evening,33.81,3,256.71,Basic,Referral,Returning
2024-04-22 00:00:00,Evening,39.3,0,34.54,Basic,Google Ads,New
2024-02-23 00:00:00,Evening,18.77,1,76.16,Luxury,Walk-in,New
2024-02-05 00:00:00,Evening,31.84,1,12.95,Basic,Referral,New
2024-12-30 00:00:00,Morning,0.24,1,222.34,Basic,Website,Returning
2024-12-28 00:00:00,Evening,44.18,2,13.21,Basic,Referral,New
2024-12-25 00:00:00,Afternoon,27.97,4,198.75,Basic,Walk-in,New
2024-02-24 00:00:00,Evening,36.41,1,38.19,Luxury,Instagram,New
2024-09-29 00:00:00,Morning,37.54,4,277.91,Basic,Walk-in,Returning
2024-04-01 00:00:00,Afternoon,14.15,0,237.86,Basic,Referral,Returning
2024-11-11 00:00:00,Afternoon,36.72,1,76.42,Basic,Instagram,New
2024-10-13 00:00:00,Evening,6.12,4,274.74,Luxury,Instagram,New
2024-01-12 00:00:00,Evening,21.68,3,206.3,Premium,Instagram,Returning
2024-02-13 00:00:00,Evening,48.89,2,225.72,Luxury,Instagram,Returning
2024-12-27 00:00:00,Afternoon,24.61,2,152.5,Basic,Referral,New
2024-09-13 00:00:00,Afternoon,16.9,1,145.1,Basic,Referral,New
2024-07-28 00:00:00,Afternoon,24.24,1,36.03,Basic,Google Ads,New
2024-07-25 00:00:00,Night,47.6,2,195.12,Luxury,Walk-in,New
2024-09-22 00:00:00,Morning,35.88,1,237.11,Luxury,Walk-in,Returning
2024-04-14 00:00:00,Evening,39.73,3,271.57,Luxury,Instagram,Returning
2024-08-03 00:00:00,Morning,44.96,0,10.33,Luxury,Website,New
2024-06-15 00:00:00,Afternoon,7.92,1,42.68,Basic,Walk-in,Returning
2024-10-21 00:00:00,Night,4.92,0,10.43,Premium,Walk-in,Returning
2024-10-02 00:00:00,Evening,47.01,1,107.44,Luxury,Website,New
2024-05-01 00:00:00,Morning,25.34,3,212.45,Premium,Instagram,New
2024-10-16 00:00:00,Afternoon,40.04,5,87.73,Luxury,Google Ads,Returning
2024-09-25 00:00:00,Afternoon,12.07,4,147.94,Luxury,Walk-in,New
2024-02-28 00:00:00,Afternoon,37.94,5,197.73,Basic,Referral,Returning
2024-11-07 00:00:00,Morning,12.99,1,13.27,Luxury,Website,Returning
2024-11-05 00:00:00,Afternoon,10.57,2,94.59,Luxury,Walk-in,Returning
2024-12-25 00:00:00,Evening,34.7,1,129.04,Basic,Instagram,New
2024-08-28 00:00:00,Morning,47.13,2,108.83,Basic,Website,Returning
2024-12-13 00:00:00,Afternoon,10.49,5,223.12,Premium,Walk-in,Returning
2024-04-13 00:00:00,Morning,20.44,3,162.54,Basic,Instagram,Returning
2024-10-17 00:00:00,Morning,24.38,2,132.71,Basic,Referral,Returning
2024-03-17 00:00:00,Morning,10.13,4,293.41,Premium,Walk-in,New
2024-02-18 00:00:00,Evening,22.29,0,228.46,Premium,Referral,New
2024-11-25 00:00:00,Afternoon,46.75,0,57.15,Luxury,Website,New
2024-03-15 00:00:00,Evening,2.78,0,142.38,Luxury,Website,Returning
2024-11-22 00:00:00,Evening,31.24,0,11.32,Basic,Referral,Returning
2024-02-18 00:00:00,Evening,47.02,6,13.85,Basic,Walk-in,Returning
2024-03-04 00:00:00,Afternoon,14.22,6,55.55,Luxury,Google Ads,New
2024-04-03 00:00:00,Night,17.6,2,48.59,Premium,Google Ads,Returning
2024-03-08 00:00:00,Afternoon,35.08,3,176.45,Basic,Website,New
2024-09-13 00:00:00,Afternoon,10.51,5,15.6,Premium,Instagram,Returning
2024-11-20 00:00:00,Evening,47.81,1,173.3,Premium,Walk-in,New
2024-07-23 00:00:00,Morning,24.02,1,215.49,Basic,Walk-in,New
2024-04-18 00:00:00,Night,30.25,3,214.34,Luxury,Walk-in,Returning
2024-03-02 00:00:00,Evening,21.33,1,202.62,Premium,Referral,New
2024-05-30 00:00:00,Afternoon,37.3,5,260.44,Basic,Google Ads,Returning
2024-10-27 00:00:00,Afternoon,35.57,2,181.55,Premium,Referral,New
2024-05-22 00:00:00,Night,35.78,2,97.34,Basic,Instagram,Returning
2024-06-28 00:00:00,Evening,33.71,3,263.8,Luxury,Website,New
2024-10-31 00:00:00,Night,2.33,3,240.08,Basic,Google Ads,Returning
2024-12-13 00:00:00,Evening,43.48,0,132.49,Basic,Referral,Returning
2024-02-11 00:00:00,Afternoon,25.19,0,46.37,Basic,Walk-in,Returning
2024-06-26 00:00:00,Evening,41.34,2,83.09,Premium,Instagram,New
2024-07-17 00:00:00,Morning,23.08,0,80.04,Luxury,Referral,Returning
2024-08-17 00:00:00,Evening,0.81,4,26.93,Basic,Walk-in,New
2024-03-03 00:00:00,Morning,41.36,2,137.19,Premium,Referral,Returning
2024-10-20 00:00:00,Evening,48.08,1,109.91,Luxury,Walk-in,New
2024-09-12 00:00:00,Afternoon,49.22,4,274.92,Basic,Referral,New
2024-07-04 00:00:00,Night,30.8,4,72.4,Luxury,Google Ads,New
2024-07-17 00:00:00,Night,38.72,1,159.17,Premium,Walk-in,Returning
2024-08-09 00:00:00,Afternoon,44.45,6,289.07,Basic,Referral,Returning
2024-01-29 00:00:00,Morning,7.12,3,45.59,Luxury,Instagram,Returning
2024-07-26 00:00:00,Night,30.94,1,63.3,Basic,Referral,Returning
2024-12-15 00:00:00,Afternoon,25.04,0,254.52,Premium,Website,Returning
2024-11-20 00:00:00,Morning,14.24,3,297.29,Luxury,Referral,New
2024-04-04 00:00:00,Afternoon,34.63,3,20.3,Premium,Instagram,Returning
2024-02-09 00:00:00,Evening,4.01,0,168.7,Luxury,Google Ads,New
2024-01-02 00:00:00,Evening,18.59,2,156.94,Luxury,Website,New
2024-10-31 00:00:00,Afternoon,39.14,1,124.07,Luxury,Google Ads,New
2024-09-30 00:00:00,Afternoon,7.43,3,63.07,Premium,Walk-in,Returning
2024-01-10 00:00:00,Morning,16.15,2,189.27,Luxury,Google Ads,New
2024-01-20 00:00:00,Night,7.69,6,62.92,Luxury,Walk-in,Returning
2024-06-11 00:00:00,Afternoon,12.36,2,219.79,Premium,Website,Returning
